TIMESTAMP,0,ref_temp,precip,soil_tmp,soil_moisture,soil_heat_flux,solar,net_rad_1,WL,WL_temp,wind_speed,wind_direc_mean,wind_direction_sdv,KH2O_volt,battery,CS215_temp,CS215_RH
2010-12-07,120.0,4.9809375,0.0,9.19875,0.229520833333,-11.7107083333,185.2881875,71.9322916667,32.02,20.2120833333,2.956625,263.93125,12.4820416667,1039.6625,13.4566666667,4.28364583333,56.1595833333
2010-12-08,120.0,6.51997916667,0.0,9.1096875,0.227916666667,-8.47210416667,175.500666667,83.95325,32.02,20.103125,2.02304166667,263.520625,21.0193958333,953.0625,13.4372916667,6.240875,56.06
2010-12-09,120.0,10.1596041667,0.0,10.8925,0.230604166667,-5.15245833333,160.799416667,76.1544166667,32.02,19.9772916667,2.55354166667,306.86875,15.74575,847.66875,13.3602083333,8.62410416667,53.3647916667
2010-12-10,120.0,11.3493958333,0.0,11.6152083333,0.231104166667,-3.54379166667,164.779645833,79.4775208333,32.02,19.8279166667,2.41260416667,275.635416667,14.2440625,268.566666667,13.3541666667,10.234125,84.870625
2010-12-11,120.0,11.0220833333,8.20209973753e-05,12.5216666667,0.232875,-3.769375,51.1653125,9.24364583333,32.01875,19.6770833333,1.6453125,232.3,19.5379375,162.871125,12.9245833333,9.80014583333,96.4833333333
2010-12-12,120.0,11.425125,0.00434711286089,12.4847916667,0.232625,-3.66847916667,67.1704583333,0.943708333333,32.0175,19.5366666667,3.85852083333,161.870833333,14.3235625,334.250854167,12.9297916667,11.69375,84.02375
2010-12-13,120.0,8.22645833333,0.0,10.550625,0.229729166667,-9.23916666667,129.0284375,41.0914583333,32.0145833333,19.415625,5.3049375,240.939583333,18.9202083333,543.84375,13.0833333333,5.70095833333,61.2245833333
2010-12-14,120.0,3.68427083333,0.0,7.35522916667,0.223416666667,-12.3005,184.118625,64.0769375,32.0129166667,19.3052083333,2.7803125,255.00625,14.828375,691.925,13.47125,1.7928125,44.6729166667
2010-12-15,120.0,4.70704166667,0.0,6.9615625,0.221625,-9.3065625,176.2901875,76.5977083333,32.0114583333,19.195,1.81958333333,279.2684375,19.5999583333,674.285416667,13.4870833333,5.0755,40.7272916667
2010-12-16,120.0,8.6144375,0.0,8.618,0.224375,-5.00858333333,177.692104167,79.7609166667,32.010625,19.0679166667,2.49633333333,89.2619583333,12.2423333333,397.997083333,13.4270833333,9.9203125,52.1783333333
2010-12-17,120.0,14.2471458333,0.0,11.8841666667,0.230354166667,0.173583333333,172.2815,79.2779375,32.0102083333,18.9179166667,2.15566666667,125.234020833,15.6145833333,84.6915833333,13.3745833333,16.1677083333,69.5360416667
2010-12-18,120.0,14.1210416667,0.00328083989501,13.3066666667,0.234,0.321875,54.9863125,20.3218333333,32.010625,18.7670833333,1.836625,150.360604167,14.0406458333,72.3481875,12.9885416667,14.6675,89.2395833333
2010-12-19,120.0,13.7835416667,0.00147637795276,14.1872916667,0.237333333333,-1.675,24.2846041667,6.714875,32.01,18.635,2.43820833333,256.547916667,17.1155208333,99.7282708333,12.7577083333,11.6441666667,96.9416666667
2010-12-20,120.0,10.08675,0.0,11.533125,0.233270833333,-7.22389583333,174.6308125,75.9227083333,32.01,18.5335416667,2.409375,287.446770833,15.69525,394.183333333,13.1670833333,8.7278125,71.9404166667
2010-12-21,120.0,10.5535,0.0,10.9872916667,0.231729166667,-5.489,159.704604167,73.4275,32.01,18.4660416667,1.99479166667,223.068729167,15.9338958333,297.225,13.3652083333,10.8935208333,71.0291666667
2010-12-22,120.0,14.1820625,0.0,12.675625,0.234604166667,-0.982979166667,155.043083333,77.71525,32.0097916667,18.3985416667,2.64485416667,178.895833333,12.9720416667,130.303541667,13.3470833333,15.2245833333,78.0245833333
