TIMESTAMP,0,ref_temp,precip,soil_tmp,soil_moisture,soil_heat_flux,solar,net_rad_1,WL,WL_temp,wind_speed,wind_direc_mean,wind_direction_sdv,KH2O_volt,battery,CS215_temp,CS215_RH
2013-06-30,120.0,26.1303257042,0.00641725352113,24.9791637324,0.341479753521,1.77001672535,,140.090465669,33.2943542435,21.8148062731,2.06425352113,126.252049296,23.2963001761,49.3331892606,13.2296302817,25.3346566901,83.626584507
2013-07-31,120.0,26.5109744624,0.00456989247312,25.676686828,0.482828629032,1.52496774194,,143.070741263,36.9213037634,22.7791935484,2.04619422043,123.556292339,21.2952298387,18.3570638441,13.2145026882,25.626875,83.6970295699
2013-08-31,120.0,26.9883400538,0.00413978494624,26.0697916667,0.583092069892,1.49694959677,,165.938048387,37.8079973118,23.412405914,1.86240389785,148.267143817,24.4273891129,67.2303501344,13.2515658602,26.7785483871,80.0472782258
2013-09-30,120.0,26.3939791667,0.00357638888889,25.6308055556,0.559272916667,0.390107638889,,141.241224306,37.4780763889,23.6172777778,2.03192291667,180.706715972,22.0660145833,22.65698125,13.1982638889,25.8622430556,78.8360972222
2013-10-31,120.0,23.9277150538,0.000913978494624,23.4900806452,0.510182123656,-2.26404233871,,113.67159879,36.7932594086,23.3667137097,2.01778696237,226.239387769,18.7038924731,9.76509677419,13.2676612903,23.4534610215,74.7040994624
2013-11-30,120.0,20.3107111111,0.00154166666667,20.3329375,0.399083333333,-3.19746875,,62.8904916667,35.2581041667,22.3735208333,2.70708541667,238.459796528,17.0073326389,1.5151625,13.1586458333,20.0904888889,77.6728055556
2013-12-31,120.0,19.0159502688,0.000127688172043,18.6735954301,0.333360215054,-2.8415094086,,61.1689905914,34.2827083333,21.3662432796,2.46439717742,187.008403226,15.8071586022,96.2859354839,13.1746102151,19.3468010753,74.9950739247
2014-01-31,120.0,13.9137130376,0.00127016129032,14.6655376344,0.351322580645,-5.64418346774,,57.9119979839,33.6576075269,19.9427889785,2.67664650538,216.812297715,18.0072728495,23.6767352151,13.1480981183,14.3642244624,70.2472311828
2014-02-28,120.0,18.6150721726,0.0013318452381,17.621108631,0.413960565476,0.0861227678571,,88.7695625,34.3731026786,18.8927232143,2.1978125,189.16483631,21.5725796131,3.11608258929,13.1803645833,18.8459032738,71.992202381
2014-03-31,120.0,18.3334267473,0.00331317204301,17.6832325269,0.411772849462,-1.24667137097,,109.361739247,34.9903091398,19.1823185484,2.47847782258,187.813589382,20.5231491935,14.0845389785,13.2384543011,18.7864307796,69.5248857527
